id,seed_word,emotion_labels,polarity_labels,primary_emotion,generated_sentence,style_register,length_bucket,length_rule,language,llm_model,prompt_version,generation_round,n_words
546,defunct,"[""sadness""]","[""negative""]",sadness,The old machine became defunct and stopped working completely now. A defunct plan caused great disappointment for everyone involved.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,19
547,delirious,"[""sadness""]","[""negative""]",sadness,He looked delirious after staying awake for many long hours. The patient seemed truly delirious in the quiet room.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,19
548,denied,"[""sadness""]","[""negative""]",sadness,She denied the truth when everyone asked about the missing item.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
549,departed,"[""sadness""]","[""negative""]",sadness,The old friend finally departed without saying a single goodbye.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
550,departure,"[""sadness""]","[""negative""]",sadness,The slow departure left him feeling very alone today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
551,depressive,"[""sadness""]","[""negative""]",sadness,A depressive mood shadowed her entire quiet afternoon.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,8
552,diminish,"[""sadness""]","[""negative""]",sadness,The small light began to diminish slowly in the dark room.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
553,discomfort,"[""sadness""]","[""negative""]",sadness,A sharp ache caused a deep sense of discomfort in my tired muscles.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
554,disconnect,"[""sadness""]","[""negative""]",sadness,The broken wire caused a complete disconnect from the signal now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
555,dispel,"[""sadness""]","[""negative""]",sadness,The heavy fog could not dispel the feeling of deep sorrow.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
556,disqualify,"[""sadness""]","[""negative""]",sadness,The judge decided to disqualify the entire team from the competition today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
557,distraught,"[""sadness""]","[""negative""]",sadness,She looked distraught after hearing the disappointing news about her plans.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
558,doldrums,"[""sadness""]","[""negative""]",sadness,The long doldrums made the boat feel very heavy today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
559,dole,"[""sadness""]","[""negative""]",sadness,She had to dole out the small portion of food slowly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
560,dolor,"[""sadness""]","[""negative""]",sadness,The sharp dolor in her chest made breathing very difficult today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
561,drab,"[""sadness""]","[""negative""]",sadness,The drab gray walls showed how lonely the room felt now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
562,dreary,"[""sadness""]","[""negative""]",sadness,The dreary rain kept falling all day long outside my window.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
563,drugged,"[""sadness""]",[],sadness,He felt drugged after drinking too much of the strange liquid.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
564,dull,"[""sadness""]","[""negative""]",sadness,The gray sky felt dull and heavy over the landscape today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
565,embarrass,"[""sadness""]","[""negative""]",sadness,She felt embarrassed when everyone noticed her mistake publicly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
566,epitaph,"[""sadness""]",[],sadness,The old stone epitaph marked the grave of a forgotten person now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
567,error,"[""sadness""]","[""negative""]",sadness,A small error caused the entire project to fail unexpectedly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
568,evict,"[""sadness""]","[""negative""]",sadness,The family had to evict the tenant from their small apartment quickly now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
569,excluding,"[""sadness""]","[""negative""]",sadness,She felt excluded when the group was excluding her from the important discussion.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
570,exhausted,"[""sadness""]","[""negative""]",sadness,The long day left me completely exhausted by the end of work.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
571,expire,"[""sadness""]","[""negative""]",sadness,The old light began to expire in the dark room slowly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
572,extinct,"[""sadness""]","[""negative""]",sadness,The old tree looked extinct after the harsh winter storm passed by.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
573,faithless,"[""sadness""]","[""negative""]",sadness,His faithless actions caused deep sorrow for everyone watching him.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
574,fall,"[""sadness""]","[""negative""]",sadness,"The old leaves began to fall onto the cold, wet ground slowly now.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
575,falling,"[""sadness""]","[""negative""]",sadness,A single tear was falling down her cheek without making a sound.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
576,famine,"[""sadness""]","[""negative""]",sadness,The long famine made the villagers very hungry and weak today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
577,fasting,"[""sadness""]","[""negative""]",sadness,She endured the difficult fasting for many days without food.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
578,fatigued,"[""sadness""]","[""negative""]",sadness,The tired person felt deeply fatigued after the long journey home.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
579,fault,"[""sadness""]","[""negative""]",sadness,She carried the heavy fault of making a serious mistake yesterday.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
580,feeble,"[""sadness""]","[""negative""]",sadness,His feeble attempt at lifting the box resulted in a deep disappointment.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
581,fell,"[""sadness""]","[""negative""]",sadness,The old wooden chair slowly fell onto the hard floor with a dull thud.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,14
582,flaccid,"[""sadness""]","[""negative""]",sadness,The old fabric felt flaccid after years of neglect and wear.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
583,flaw,"[""sadness""]","[""negative""]",sadness,A small flaw in the design caused a noticeable disappointment.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
584,forbid,"[""sadness""]","[""negative""]",sadness,She could not forbid the tears from falling down now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
585,forlorn,"[""sadness""]","[""negative""]",sadness,The lonely child felt truly forlorn by the empty room.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
586,forsake,"[""sadness""]","[""negative""]",sadness,She had to forsake her old belongings in the dusty attic today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
587,frailty,"[""sadness""]","[""negative""]",sadness,The old structure showed great frailty after the heavy storm passed.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
588,frayed,"[""sadness""]","[""negative""]",sadness,The old cloth was frayed and torn from years of use now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
589,frown,"[""sadness""]","[""negative""]",sadness,She wore a deep frown because she could not find the keys.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
590,fruitless,"[""sadness""]","[""negative""]",sadness,The effort proved entirely fruitless after many long attempts failed.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
591,funeral,"[""sadness""]",[],sadness,We attended the quiet funeral for a dear friend yesterday.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
592,funk,"[""sadness""]","[""negative""]",sadness,"The old music made a strange, heavy funk fill the room now.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
593,furrow,"[""sadness""]",[],sadness,A deep furrow appeared on his brow from the worry.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
594,futile,"[""sadness""]","[""negative""]",sadness,The effort felt futile against the strong current pushing back.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
595,geriatric,"[""sadness""]","[""negative""]",sadness,The old person showed signs of geriatric weariness and deep sorrow.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
596,gloom,"[""sadness""]","[""negative""]",sadness,A deep gloom settled over the empty room this morning.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
597,gloomy,"[""sadness""]","[""negative""]",sadness,"The gloomy weather matched my heavy, sinking mood today.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
598,glum,"[""sadness""]","[""negative""]",sadness,The glum clouds covered the entire gray sky today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
599,grief,"[""sadness""]","[""negative""]",sadness,Deep grief settled heavily upon the quiet room now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
600,abrupt,"[""surprise""]",[],surprise,The sudden stop was abrupt and caused everyone to jump in shock.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
601,amaze,"[""surprise""]",[],surprise,That incredible view will truly amaze the entire group watching it.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
602,bizarre,"[""surprise""]","[""negative""]",surprise,The strange sight was truly bizarre and unexpected today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
603,blitz,"[""surprise""]",[],surprise,A sudden blitz of light shocked everyone with its intensity.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
604,break,"[""surprise""]",[],surprise,The glass began to break with a sudden loud sound now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
605,burlesque,"[""surprise""]",[],surprise,The costume for the burlesque show was completely unexpected.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
606,cable,"[""surprise""]",[],surprise,The sudden snap of the old cable caused a loud startling sound.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
607,camouflage,"[""surprise""]",[],surprise,The unexpected camouflage made the object appear completely different.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
608,catch,"[""surprise""]",[],surprise,I unexpectedly caught the ball right before it dropped down.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
609,decoy,"[""surprise""]",[],surprise,The fake object served as a complete decoy for the real target.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
610,divergent,"[""surprise""]","[""negative""]",surprise,The light showed a divergent path across the strange landscape now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
611,dynamic,"[""surprise""]",[],surprise,The sudden change made the situation very dynamic and unexpected.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
612,elusive,"[""surprise""]","[""negative""]",surprise,The elusive shadow suddenly appeared right in front of me.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
613,erratic,"[""surprise""]","[""negative""]",surprise,The erratic machine started working unexpectedly and loudly now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
614,exclaim,"[""surprise""]",[],surprise,she could not exclaim when the giant dropped the huge box.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
615,fluke,"[""surprise""]",[],surprise,it was a complete fluke that the small animal survived the fall.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
616,gape,"[""surprise""]",[],surprise,His wide gape showed complete shock at the sudden loud noise. A sudden gape opened when he saw the unexpected sight.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,21
617,gasp,"[""surprise""]",[],surprise,She let out a sharp gasp when the unexpected truth was revealed. A quick gasp escaped him upon seeing the result.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,21
618,gawk,"[""surprise""]",[],surprise,I could only gawk at the sudden bright light shining everywhere.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
619,greeting,"[""surprise""]","[""positive""]",surprise,The unexpected greeting made everyone jump in shock.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,8
620,guess,"[""surprise""]",[],surprise,I guess the answer is completely wrong now you see it.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
621,horde,"[""surprise""]","[""negative""]",surprise,A sudden horde of insects appeared right in front of me.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
622,immediacy,"[""surprise""]",[],surprise,The sudden immediacy of the sound shocked everyone present immediately.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
623,incident,"[""surprise""]",[],surprise,That strange incident caused a complete shock to the whole group.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
624,infrequent,"[""surprise""]",[],surprise,an infrequent visitor suddenly appeared right in front of me now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
625,jolt,"[""surprise""]",[],surprise,the unexpected movement gave a sharp jolt to my entire body.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
626,leery,"[""surprise""]",[],surprise,He looked leery at the strange shadow in the corner quickly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
627,lunge,"[""surprise""]",[],surprise,The startled animal gave a sudden lunge toward the open gate.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
628,magician,"[""surprise""]",[],surprise,The magician made the rabbit suddenly appear from thin air.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
629,marvel,"[""surprise""]","[""positive""]",surprise,I truly marvel at the incredible speed of that small creature.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
630,mimicry,"[""surprise""]","[""negative""]",surprise,The strange mimicry of the bird shocked everyone watching closely now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
631,modify,"[""surprise""]",[],surprise,"He tried to modify his voice, causing a sudden startle in the crowd.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
632,mouth,"[""surprise""]",[],surprise,The sudden shock made his mouth drop open wide in astonishment.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
633,mystic,"[""surprise""]",[],surprise,That strange symbol showed a mystic power that caused great shock.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
634,nullify,"[""surprise""]","[""negative""]",surprise,The sudden shock seemed to nullify all my expectations completely now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
635,occasional,"[""surprise""]",[],surprise,An occasional loud noise caused a complete surprise in the quiet room.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
636,outrageous,"[""surprise""]",[],surprise,The sudden change in the plan was truly outrageous to everyone present.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
637,palpable,"[""surprise""]",[],surprise,A palpable shock went through the entire room when the news arrived.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
638,pang,"[""surprise""]","[""negative""]",surprise,A sudden sharp pang shot through my side unexpectedly now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
639,peri,"[""surprise""]",[],surprise,The strange feeling started near the peri region suddenly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
640,placard,"[""surprise""]",[],surprise,The sudden appearance of the large placard caused a great shock to everyone.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
641,prank,"[""surprise""]","[""negative""]",surprise,He pulled the prank and everyone reacted with complete astonishment.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
642,premature,"[""surprise""]",[],surprise,"The fruit ripened too early, which was quite a surprise to everyone.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
643,randomly,"[""surprise""]",[],surprise,"The ball bounced randomly off the wall, causing a sudden shock.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
644,rapid,"[""surprise""]",[],surprise,The change happened so rapid it shocked everyone present immediately.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
645,reappear,"[""surprise""]",[],surprise,The lost object did reappear right in front of my eyes suddenly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
646,reflex,"[""surprise""]",[],surprise,The sudden movement caused a sharp reflex reaction in the animal.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
647,riddle,"[""surprise""]",[],surprise,Solving the difficult riddle brought a complete surprise to the group.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
648,sally,"[""surprise""]",[],surprise,Sally dropped the plate with a loud clatter onto the floor.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
649,scrimmage,"[""surprise""]","[""negative""]",surprise,The sudden whistle started the intense scrimmage unexpectedly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,8
650,shockingly,"[""surprise""]",[],surprise,the news was shockingly unexpected and caused a gasp.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
651,singularly,"[""surprise""]",[],surprise,she looked singularly stunned by the sudden event.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,8
652,slip,"[""surprise""]","[""negative""]",surprise,My foot began to slip on the wet floor unexpectedly now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
653,snag,"[""surprise""]","[""negative""]",surprise,The thread caught on a sharp edge and caused a sudden snag.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
654,somatic,"[""surprise""]","[""negative""]",surprise,The sudden movement caused a strong somatic jolt in my body.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
655,splash,"[""surprise""]",[],surprise,A huge water splash unexpectedly hit the glass surface loudly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
656,stagger,"[""surprise""]",[],surprise,The old bridge began to stagger under the heavy load suddenly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
657,startling,"[""surprise""]",[],surprise,A sudden loud noise was truly startling to everyone nearby.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
658,stealth,"[""surprise""]",[],surprise,The cat moved with stealth across the dark floorboards quickly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
659,stealthily,"[""surprise""]",[],surprise,He crept stealthily around the corner to see what was hidden.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
660,subito,"[""surprise""]",[],surprise,The unexpected sound came subito from the dark corner.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
661,sudden,"[""surprise""]",[],surprise,A sudden flash of light startled everyone in the room.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
662,suddenly,"[""surprise""]",[],surprise,"The light changed suddenly, causing a sharp intake of breath.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
663,surge,"[""surprise""]",[],surprise,A sudden surge of water splashed over the entire surface unexpectedly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
664,surprised,"[""surprise""]",[],surprise,The sudden noise truly surprised everyone in the room now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
665,surprising,"[""surprise""]",[],surprise,That unexpected turn proved quite surprising to the audience.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
666,thwart,"[""surprise""]","[""negative""]",surprise,The sudden obstacle did thwart the entire plan completely now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
667,topple,"[""surprise""]",[],surprise,The tall tower began to topple over with a loud crash.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
668,trick,"[""surprise""]","[""negative""]",surprise,The magician performed a sudden trick that shocked everyone present.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
669,trip,"[""surprise""]",[],surprise,He took a clumsy trip over the unexpected puddle and fell.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
670,trump,"[""surprise""]",[],surprise,The unexpected trump card shocked everyone in the room deeply.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
671,uncover,"[""surprise""]",[],surprise,They tried to uncover the secret truth with great suddenness.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
672,unforeseen,"[""surprise""]",[],surprise,The sudden loud noise was completely unforeseen by everyone present now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
673,unguarded,"[""surprise""]",[],surprise,His unguarded reaction showed a complete shock at the unexpected turn.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
674,unintended,"[""surprise""]",[],surprise,The sudden loud noise was an unintended shock to everyone nearby.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
675,unique,"[""surprise""]","[""positive""]",surprise,That strange pattern showed a truly unique shape in the painting.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
676,vanish,"[""surprise""]",[],surprise,The light suddenly began to vanish from sight completely now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
677,variable,"[""surprise""]",[],surprise,This strange variable caused the whole machine to suddenly vanish.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
678,wild,"[""surprise""]","[""negative""]",surprise,The sudden movement was truly wild and unexpected on the screen.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
679,zany,"[""surprise""]",[],surprise,That strange behavior seemed very zany and caused a big jump.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
680,accidentally,"[""surprise""]",[],surprise,I accidentally dropped the glass onto the floor with a loud crash.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
681,astonishingly,"[""surprise""]","[""positive""]",surprise,The view was astonishingly beautiful from that high cliff edge.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
682,camouflaged,"[""surprise""]",[],surprise,The animal was camouflaged perfectly against the green leaves now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
